activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
6123000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 86, 'name': 'very'}]",Workout,3000,133.0,1136,https://api.fitbit.com/1/user/-/activities/calories/date/2016-10-28/2016-10-28/1min/time/12:34/14:16.json,6123000,117.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2016-10-28/2016-10-28/1sec/time/12:34:07/14:16:10.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 64, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 33, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 4, 'name': 'Peak'}]",2016-10-28T19:48:42.000Z,4619283096,tracker,"{'calories': False, 'distance': False, 'steps': False}",6123000,2016-10-28T12:34:07.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-10-28T12:34:07.000-04:00,5611.0,https://api.fitbit.com/1/user/-/activities/4619283096.tcx
5343000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 66, 'name': 'very'}]",Workout,3000,131.0,946,https://api.fitbit.com/1/user/-/activities/calories/date/2016-10-29/2016-10-29/1min/time/17:09/18:38.json,5343000,90.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-10-29/2016-10-29/1sec/time/17:09:08/18:38:11.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 57, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 28, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 4, 'name': 'Peak'}]",2016-10-29T22:49:04.000Z,4626506055,tracker,"{'calories': False, 'distance': False, 'steps': False}",5343000,2016-10-29T17:09:08.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-10-29T17:09:08.000-04:00,4171.0,https://api.fitbit.com/1/user/-/activities/4626506055.tcx
6263000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 84, 'name': 'very'}]",Workout,3000,130.0,1075,https://api.fitbit.com/1/user/-/activities/calories/date/2016-10-31/2016-10-31/1min/time/19:45/21:29.json,6263000,75.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-10-31/2016-10-31/1sec/time/19:45:28/21:29:51.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 76, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 28, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-11-01T01:56:29.000Z,4649920873,tracker,"{'calories': False, 'distance': False, 'steps': False}",6263000,2016-10-31T19:45:28.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-10-31T19:45:28.000-04:00,5037.0,https://api.fitbit.com/1/user/-/activities/4649920873.tcx
1280000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",Outdoor Bike,1071,,125,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-02/2016-11-02/1min/time/22:36/22:58.json,1280000,0.0,,,2016-11-03T03:26:37.000Z,4689228269,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1280000,2016-11-02T22:36:45.000-04:00,,2016-11-02T22:36:45.000-04:00,,
5659000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 90, 'name': 'very'}]",Weights,2131,135.0,1065,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-04/2016-11-04/1min/time/18:43/20:17.json,5659000,421.000657,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-04/2016-11-04/1sec/time/18:43:33/20:17:52.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 61, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 31, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 2, 'name': 'Peak'}]",2016-11-05T00:41:43.000Z,4710993395,tracker,"{'calories': False, 'distance': False, 'steps': False}",5659000,2016-11-04T18:43:33.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-11-04T18:43:33.000-04:00,4645.0,https://api.fitbit.com/1/user/-/activities/4710993395.tcx
6493000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 97, 'name': 'very'}]",Workout,3000,131.0,1175,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-05/2016-11-05/1min/time/12:28/14:17.json,6493000,120.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-05/2016-11-05/1sec/time/12:28:55/14:17:08.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 78, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 30, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-11-05T19:10:13.000Z,4719024427,tracker,"{'calories': False, 'distance': False, 'steps': False}",6493000,2016-11-05T12:28:55.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-11-05T12:28:55.000-04:00,5262.0,https://api.fitbit.com/1/user/-/activities/4719024427.tcx
1383000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,103.0,182,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-09/2016-11-09/1min/time/1:46/2:09.json,1383000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-09/2016-11-09/1sec/time/01:46:23/02:09:26.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 22, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-11-09T08:47:05.000Z,4773007281,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1383000,2016-11-09T01:46:23.000-05:00,,2016-11-09T01:46:23.000-05:00,2023.0,https://api.fitbit.com/1/user/-/activities/4773007281.tcx
5981000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 16, 'name': 'fairly'}, {'minutes': 82, 'name': 'very'}]",Workout,3000,131.0,1061,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-11/2016-11-11/1min/time/21:21/23:01.json,5981000,85.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-11/2016-11-11/1sec/time/21:21:33/23:01:14.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 68, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 31, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-11-12T04:23:55.000Z,4809044703,tracker,"{'calories': False, 'distance': False, 'steps': False}",5981000,2016-11-11T21:21:33.000-05:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-11-11T21:21:33.000-05:00,4694.0,https://api.fitbit.com/1/user/-/activities/4809044703.tcx
921000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",Outdoor Bike,1071,108.0,126,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-13/2016-11-13/1min/time/18:58/19:13.json,921000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-13/2016-11-13/1sec/time/18:58:08/19:13:29.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-11-14T03:03:25.000Z,4829085382,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2016-11-13T18:58:08.000-05:00,,2016-11-13T18:58:08.000-05:00,,https://api.fitbit.com/1/user/-/activities/4829085382.tcx
5374000,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",Workout,3000,130.0,872,https://api.fitbit.com/1/user/-/activities/calories/date/2016-11-14/2016-11-14/1min/time/12:49/14:19.json,5374000,81.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2016-11-14/2016-11-14/1sec/time/12:49:40/14:19:14.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 62, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 22, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 4, 'name': 'Peak'}]",2016-11-14T20:28:44.000Z,4830460451,tracker,"{'calories': False, 'distance': False, 'steps': False}",5374000,2016-11-14T12:49:40.000-05:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-11-14T12:49:40.000-05:00,4018.0,https://api.fitbit.com/1/user/-/activities/4830460451.tcx
